hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Salem Hospital,2026-03-27,3.0.0,Salem Hospital,81 Highland Ave Salem MA 01970,2014,1730121633,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"COIL EMBOLIZATION .018IN 5MM 5CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164929","CDM","C1889","HCPCS","0278","RC","","","","both","","","251.13","188.35","AETNA [1001]","HB CH AETNA HMO / PPO","146.41","58.3","","357.55","357.55","357.55","1 through 10","111.63","195.66","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 5CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164929","CDM","C1889","HCPCS","0278","RC","","","","both","","","251.13","188.35","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","157.96","62.9","","683.69","683.69","683.69","1 through 10","111.63","195.66","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 5CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164929","CDM","C1889","HCPCS","0278","RC","","","","both","","","251.13","188.35","WELLPOINT [1015]","HB CH WELLPOINT","195.66","77.91","","1398.31","630.60","5154.05","1 through 10","111.63","195.66","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 5CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164929","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","251.13","188.35","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","197.01","78.45","","3046.69","1223.29","7219.56","1 through 10","125.57","197.01","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 7CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164928","CDM","C1889","HCPCS","0278","RC","","","","both","","","257.40","193.05","AETNA [1001]","HB CH AETNA HMO / PPO","150.06","58.3","","357.55","357.55","357.55","1 through 10","114.41","200.54","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 7CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164928","CDM","C1889","HCPCS","0278","RC","","","","both","","","257.40","193.05","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","161.90","62.9","","683.69","683.69","683.69","1 through 10","114.41","200.54","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 7CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164928","CDM","C1889","HCPCS","0278","RC","","","","both","","","257.40","193.05","WELLPOINT [1015]","HB CH WELLPOINT","200.54","77.91","","1398.31","630.60","5154.05","1 through 10","114.41","200.54","percent of total billed charges",""
"COIL EMBOLIZATION .018IN 5MM 7CM EXTENDED LENGTH MICROCOIL PLATINUM NESTER","SUP-ITM-10164928","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","257.40","193.05","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","201.93","78.45","","3046.69","1223.29","7219.56","1 through 10","128.7","201.93","percent of total billed charges",""
"COIL EMBOLIZATION 4MMX15CM RUBY LP VASCULAR","SUP-ITM-10276422","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","AETNA [1001]","HB CH AETNA HMO / PPO","1731.51","58.3","","357.55","357.55","357.55","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL EMBOLIZATION 4MMX15CM RUBY LP VASCULAR","SUP-ITM-10276422","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1868.13","62.9","","683.69","683.69","683.69","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL EMBOLIZATION 4MMX15CM RUBY LP VASCULAR","SUP-ITM-10276422","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","WELLPOINT [1015]","HB CH WELLPOINT","2313.93","77.91","","1398.31","630.60","5154.05","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL EMBOLIZATION 4MMX15CM RUBY LP VASCULAR","SUP-ITM-10276422","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2970.00","2227.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2329.97","78.45","","3046.69","1223.29","7219.56","1 through 10","1485","2329.97","percent of total billed charges",""
"COIL EMBOLIZATION 6MM 6.7MM 80MM .018IN VORTX DIAMOND-18 SHAPE PUSHABLE 16 DACRON FIBER BX/5EA","SUP-ITM-10018265","CDM","C1889","HCPCS","0278","RC","","","","both","","","255.00","191.25","AETNA [1001]","HB CH AETNA HMO / PPO","148.67","58.3","","357.55","357.55","357.55","1 through 10","113.35","198.67","percent of total billed charges",""
"COIL EMBOLIZATION 6MM 6.7MM 80MM .018IN VORTX DIAMOND-18 SHAPE PUSHABLE 16 DACRON FIBER BX/5EA","SUP-ITM-10018265","CDM","C1889","HCPCS","0278","RC","","","","both","","","255.00","191.25","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","160.40","62.9","","683.69","683.69","683.69","1 through 10","113.35","198.67","percent of total billed charges",""
"COIL EMBOLIZATION 6MM 6.7MM 80MM .018IN VORTX DIAMOND-18 SHAPE PUSHABLE 16 DACRON FIBER BX/5EA","SUP-ITM-10018265","CDM","C1889","HCPCS","0278","RC","","","","both","","","255.00","191.25","WELLPOINT [1015]","HB CH WELLPOINT","198.67","77.91","","1398.31","630.60","5154.05","1 through 10","113.35","198.67","percent of total billed charges",""
"COIL EMBOLIZATION 6MM 6.7MM 80MM .018IN VORTX DIAMOND-18 SHAPE PUSHABLE 16 DACRON FIBER BX/5EA","SUP-ITM-10018265","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","255.00","191.25","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","200.05","78.45","","3046.69","1223.29","7219.56","1 through 10","127.5","200.05","percent of total billed charges",""
"COIL EMBOLIZATION 8MM 14CM .035IN NESTER SOFT PLATINUM SYNTHETIC FIBER STRETCH","SUP-ITM-10007645","CDM","C1889","HCPCS","0278","RC","","","","both","","","271.71","203.78","AETNA [1001]","HB CH AETNA HMO / PPO","158.41","58.3","","357.55","357.55","357.55","1 through 10","120.78","211.69","percent of total billed charges",""
"COIL EMBOLIZATION 8MM 14CM .035IN NESTER SOFT PLATINUM SYNTHETIC FIBER STRETCH","SUP-ITM-10007645","CDM","C1889","HCPCS","0278","RC","","","","both","","","271.71","203.78","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","170.91","62.9","","683.69","683.69","683.69","1 through 10","120.78","211.69","percent of total billed charges",""
"COIL EMBOLIZATION 8MM 14CM .035IN NESTER SOFT PLATINUM SYNTHETIC FIBER STRETCH","SUP-ITM-10007645","CDM","C1889","HCPCS","0278","RC","","","","both","","","271.71","203.78","WELLPOINT [1015]","HB CH WELLPOINT","211.69","77.91","","1398.31","630.60","5154.05","1 through 10","120.78","211.69","percent of total billed charges",""
"COIL EMBOLIZATION 8MM 14CM .035IN NESTER SOFT PLATINUM SYNTHETIC FIBER STRETCH","SUP-ITM-10007645","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","271.71","203.78","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","213.16","78.45","","3046.69","1223.29","7219.56","1 through 10","135.86","213.16","percent of total billed charges",""
"COIL EMBOLIZATION 8MMX20CM .035IN AZUR 35D SYSTEM HYDROGEL POLYMER DETACHABLE","SUP-ITM-10091828","CDM","C1889","HCPCS","0278","RC","","","","both","","","3291.25","2468.44","AETNA [1001]","HB CH AETNA HMO / PPO","1918.80","58.3","","357.55","357.55","357.55","1 through 10","1462.96","2564.21","percent of total billed charges",""
"COIL EMBOLIZATION 8MMX20CM .035IN AZUR 35D SYSTEM HYDROGEL POLYMER DETACHABLE","SUP-ITM-10091828","CDM","C1889","HCPCS","0278","RC","","","","both","","","3291.25","2468.44","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","2070.20","62.9","","683.69","683.69","683.69","1 through 10","1462.96","2564.21","percent of total billed charges",""
"COIL EMBOLIZATION 8MMX20CM .035IN AZUR 35D SYSTEM HYDROGEL POLYMER DETACHABLE","SUP-ITM-10091828","CDM","C1889","HCPCS","0278","RC","","","","both","","","3291.25","2468.44","WELLPOINT [1015]","HB CH WELLPOINT","2564.21","77.91","","1398.31","630.60","5154.05","1 through 10","1462.96","2564.21","percent of total billed charges",""
"COIL EMBOLIZATION 8MMX20CM .035IN AZUR 35D SYSTEM HYDROGEL POLYMER DETACHABLE","SUP-ITM-10091828","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","3291.25","2468.44","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2581.99","78.45","","3046.69","1223.29","7219.56","1 through 10","1645.63","2581.99","percent of total billed charges",""
"Coil Embolization T1","PX-27000678","CDM","C1889","HCPCS","0278","RC","","","","both","","","933.40","700.05","AETNA [1001]","HB CH AETNA HMO / PPO","544.17","58.3","","357.55","357.55","357.55","1 through 10","414.9","727.21","percent of total billed charges",""
"Coil Embolization T1","PX-27000678","CDM","C1889","HCPCS","0278","RC","","","","both","","","933.40","700.05","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","587.11","62.9","","683.69","683.69","683.69","1 through 10","414.9","727.21","percent of total billed charges",""
"Coil Embolization T1","PX-27000678","CDM","C1889","HCPCS","0278","RC","","","","both","","","933.40","700.05","WELLPOINT [1015]","HB CH WELLPOINT","727.21","77.91","","1398.31","630.60","5154.05","1 through 10","414.9","727.21","percent of total billed charges",""
"Coil Embolization T1","PX-27000678","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","933.40","700.05","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","732.25","78.45","","3046.69","1223.29","7219.56","1 through 10","466.7","732.25","percent of total billed charges",""
"Coil Embolization T2","PX-27000679","CDM","C1889","HCPCS","0278","RC","","","","both","","","3868.79","2901.59","AETNA [1001]","HB CH AETNA HMO / PPO","2255.50","58.3","","357.55","357.55","357.55","1 through 10","1719.68","3014.17","percent of total billed charges",""
"Coil Embolization T2","PX-27000679","CDM","C1889","HCPCS","0278","RC","","","","both","","","3868.79","2901.59","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","2433.47","62.9","","683.69","683.69","683.69","1 through 10","1719.68","3014.17","percent of total billed charges",""
"Coil Embolization T2","PX-27000679","CDM","C1889","HCPCS","0278","RC","","","","both","","","3868.79","2901.59","WELLPOINT [1015]","HB CH WELLPOINT","3014.17","77.91","","1398.31","630.60","5154.05","1 through 10","1719.68","3014.17","percent of total billed charges",""
"Coil Embolization T2","PX-27000679","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","3868.79","2901.59","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","3035.07","78.45","","3046.69","1223.29","7219.56","1 through 10","1934.4","3035.07","percent of total billed charges",""
"Coil Embolization T3","PX-27000680","CDM","C1889","HCPCS","0278","RC","","","","both","","","4451.67","3338.75","AETNA [1001]","HB CH AETNA HMO / PPO","2595.32","58.3","","357.55","357.55","357.55","1 through 10","1978.77","3468.3","percent of total billed charges",""
"Coil Embolization T3","PX-27000680","CDM","C1889","HCPCS","0278","RC","","","","both","","","4451.67","3338.75","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","2800.10","62.9","","683.69","683.69","683.69","1 through 10","1978.77","3468.3","percent of total billed charges",""
"Coil Embolization T3","PX-27000680","CDM","C1889","HCPCS","0278","RC","","","","both","","","4451.67","3338.75","WELLPOINT [1015]","HB CH WELLPOINT","3468.30","77.91","","1398.31","630.60","5154.05","1 through 10","1978.77","3468.3","percent of total billed charges",""
"Coil Embolization T3","PX-27000680","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","4451.67","3338.75","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","3492.34","78.45","","3046.69","1223.29","7219.56","1 through 10","2225.84","3492.34","percent of total billed charges",""
"COIL FIBERED 10MMX20CM EMBOLD","SUP-ITM-10307272","CDM","C1889","HCPCS","0278","RC","","","","both","","","2964.00","2223.00","AETNA [1001]","HB CH AETNA HMO / PPO","1728.01","58.3","","357.55","357.55","357.55","1 through 10","1317.5","2309.25","percent of total billed charges",""
"COIL FIBERED 10MMX20CM EMBOLD","SUP-ITM-10307272","CDM","C1889","HCPCS","0278","RC","","","","both","","","2964.00","2223.00","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1864.36","62.9","","683.69","683.69","683.69","1 through 10","1317.5","2309.25","percent of total billed charges",""
"COIL FIBERED 10MMX20CM EMBOLD","SUP-ITM-10307272","CDM","C1889","HCPCS","0278","RC","","","","both","","","2964.00","2223.00","WELLPOINT [1015]","HB CH WELLPOINT","2309.25","77.91","","1398.31","630.60","5154.05","1 through 10","1317.5","2309.25","percent of total billed charges",""
"COIL FIBERED 10MMX20CM EMBOLD","SUP-ITM-10307272","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2964.00","2223.00","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2325.26","78.45","","3046.69","1223.29","7219.56","1 through 10","1482","2325.26","percent of total billed charges",""
"COIL FIBERED 10MMX50CM EMBOLD","SUP-ITM-10307270","CDM","C1889","HCPCS","0278","RC","","","","both","","","3747.00","2810.25","AETNA [1001]","HB CH AETNA HMO / PPO","2184.50","58.3","","357.55","357.55","357.55","1 through 10","1665.54","2919.29","percent of total billed charges",""
"COIL FIBERED 10MMX50CM EMBOLD","SUP-ITM-10307270","CDM","C1889","HCPCS","0278","RC","","","","both","","","3747.00","2810.25","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","2356.86","62.9","","683.69","683.69","683.69","1 through 10","1665.54","2919.29","percent of total billed charges",""
"COIL FIBERED 10MMX50CM EMBOLD","SUP-ITM-10307270","CDM","C1889","HCPCS","0278","RC","","","","both","","","3747.00","2810.25","WELLPOINT [1015]","HB CH WELLPOINT","2919.29","77.91","","1398.31","630.60","5154.05","1 through 10","1665.54","2919.29","percent of total billed charges",""
"COIL FIBERED 10MMX50CM EMBOLD","SUP-ITM-10307270","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","3747.00","2810.25","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2939.52","78.45","","3046.69","1223.29","7219.56","1 through 10","1873.5","2939.52","percent of total billed charges",""
"COIL FIBERED 4MMX8CM EMBOLD","SUP-ITM-10307279","CDM","C1889","HCPCS","0278","RC","","","","both","","","2664.00","1998.00","AETNA [1001]","HB CH AETNA HMO / PPO","1553.11","58.3","","357.55","357.55","357.55","1 through 10","1184.15","2075.52","percent of total billed charges",""
"COIL FIBERED 4MMX8CM EMBOLD","SUP-ITM-10307279","CDM","C1889","HCPCS","0278","RC","","","","both","","","2664.00","1998.00","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1675.66","62.9","","683.69","683.69","683.69","1 through 10","1184.15","2075.52","percent of total billed charges",""
"COIL FIBERED 4MMX8CM EMBOLD","SUP-ITM-10307279","CDM","C1889","HCPCS","0278","RC","","","","both","","","2664.00","1998.00","WELLPOINT [1015]","HB CH WELLPOINT","2075.52","77.91","","1398.31","630.60","5154.05","1 through 10","1184.15","2075.52","percent of total billed charges",""
"COIL FIBERED 4MMX8CM EMBOLD","SUP-ITM-10307279","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2664.00","1998.00","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2089.91","78.45","","3046.69","1223.29","7219.56","1 through 10","1332","2089.91","percent of total billed charges",""
"COIL INTERLOCK 15MM 25CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090451","CDM","C1889","HCPCS","0278","RC","","","","both","","","1949.13","1461.85","AETNA [1001]","HB CH AETNA HMO / PPO","1136.34","58.3","","357.55","357.55","357.55","1 through 10","866.39","1518.57","percent of total billed charges",""
"COIL INTERLOCK 15MM 25CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090451","CDM","C1889","HCPCS","0278","RC","","","","both","","","1949.13","1461.85","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1226.00","62.9","","683.69","683.69","683.69","1 through 10","866.39","1518.57","percent of total billed charges",""
"COIL INTERLOCK 15MM 25CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090451","CDM","C1889","HCPCS","0278","RC","","","","both","","","1949.13","1461.85","WELLPOINT [1015]","HB CH WELLPOINT","1518.57","77.91","","1398.31","630.60","5154.05","1 through 10","866.39","1518.57","percent of total billed charges",""
"COIL INTERLOCK 15MM 25CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090451","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","1949.13","1461.85","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1529.09","78.45","","3046.69","1223.29","7219.56","1 through 10","974.57","1529.09","percent of total billed charges",""
"COIL INTERLOCK 20MM 40CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090453","CDM","C1889","HCPCS","0278","RC","","","","both","","","2550.00","1912.50","AETNA [1001]","HB CH AETNA HMO / PPO","1486.65","58.3","","357.55","357.55","357.55","1 through 10","1133.48","1986.71","percent of total billed charges",""
"COIL INTERLOCK 20MM 40CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090453","CDM","C1889","HCPCS","0278","RC","","","","both","","","2550.00","1912.50","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1603.95","62.9","","683.69","683.69","683.69","1 through 10","1133.48","1986.71","percent of total billed charges",""
"COIL INTERLOCK 20MM 40CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090453","CDM","C1889","HCPCS","0278","RC","","","","both","","","2550.00","1912.50","WELLPOINT [1015]","HB CH WELLPOINT","1986.71","77.91","","1398.31","630.60","5154.05","1 through 10","1133.48","1986.71","percent of total billed charges",""
"COIL INTERLOCK 20MM 40CM .035IN EMBOLIZATION FIBERED IDC CUBE OCCLUSION","SUP-ITM-10090453","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2550.00","1912.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2000.48","78.45","","3046.69","1223.29","7219.56","1 through 10","1275","2000.48","percent of total billed charges",""
"COIL INTERLOCK 5MM 15CM .018IN EMBOLIZATION FIBERED IDC SYNTHETIC DETACHABLE 2D OCCLUSION","SUP-ITM-10072506","CDM","C1889","HCPCS","0278","RC","","","","both","","","1125.00","843.75","AETNA [1001]","HB CH AETNA HMO / PPO","655.88","58.3","","357.55","357.55","357.55","1 through 10","500.06","876.49","percent of total billed charges",""
"COIL INTERLOCK 5MM 15CM .018IN EMBOLIZATION FIBERED IDC SYNTHETIC DETACHABLE 2D OCCLUSION","SUP-ITM-10072506","CDM","C1889","HCPCS","0278","RC","","","","both","","","1125.00","843.75","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","707.63","62.9","","683.69","683.69","683.69","1 through 10","500.06","876.49","percent of total billed charges",""
"COIL INTERLOCK 5MM 15CM .018IN EMBOLIZATION FIBERED IDC SYNTHETIC DETACHABLE 2D OCCLUSION","SUP-ITM-10072506","CDM","C1889","HCPCS","0278","RC","","","","both","","","1125.00","843.75","WELLPOINT [1015]","HB CH WELLPOINT","876.49","77.91","","1398.31","630.60","5154.05","1 through 10","500.06","876.49","percent of total billed charges",""
"COIL INTERLOCK 5MM 15CM .018IN EMBOLIZATION FIBERED IDC SYNTHETIC DETACHABLE 2D OCCLUSION","SUP-ITM-10072506","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","1125.00","843.75","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","882.56","78.45","","3046.69","1223.29","7219.56","1 through 10","562.5","882.56","percent of total billed charges",""
"COIL INTERLOCK-35 8MM 14MM .035IN EMBOLIZATION DIAMOND SHAPE FIBERED IDC OCCLUSION","SUP-ITM-10090456","CDM","C1889","HCPCS","0278","RC","","","","both","","","1302.57","976.93","AETNA [1001]","HB CH AETNA HMO / PPO","759.40","58.3","","357.55","357.55","357.55","1 through 10","578.99","1014.83","percent of total billed charges",""
"COIL INTERLOCK-35 8MM 14MM .035IN EMBOLIZATION DIAMOND SHAPE FIBERED IDC OCCLUSION","SUP-ITM-10090456","CDM","C1889","HCPCS","0278","RC","","","","both","","","1302.57","976.93","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","819.32","62.9","","683.69","683.69","683.69","1 through 10","578.99","1014.83","percent of total billed charges",""
"COIL INTERLOCK-35 8MM 14MM .035IN EMBOLIZATION DIAMOND SHAPE FIBERED IDC OCCLUSION","SUP-ITM-10090456","CDM","C1889","HCPCS","0278","RC","","","","both","","","1302.57","976.93","WELLPOINT [1015]","HB CH WELLPOINT","1014.83","77.91","","1398.31","630.60","5154.05","1 through 10","578.99","1014.83","percent of total billed charges",""
"COIL INTERLOCK-35 8MM 14MM .035IN EMBOLIZATION DIAMOND SHAPE FIBERED IDC OCCLUSION","SUP-ITM-10090456","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","1302.57","976.93","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1021.87","78.45","","3046.69","1223.29","7219.56","1 through 10","651.29","1021.87","percent of total billed charges",""
"COIL J-SOFT 5CM POD PACKING","SUP-ITM-10212684","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","AETNA [1001]","HB CH AETNA HMO / PPO","1731.51","58.3","","357.55","357.55","357.55","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL J-SOFT 5CM POD PACKING","SUP-ITM-10212684","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1868.13","62.9","","683.69","683.69","683.69","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL J-SOFT 5CM POD PACKING","SUP-ITM-10212684","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","WELLPOINT [1015]","HB CH WELLPOINT","2313.93","77.91","","1398.31","630.60","5154.05","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL J-SOFT 5CM POD PACKING","SUP-ITM-10212684","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2970.00","2227.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2329.97","78.45","","3046.69","1223.29","7219.56","1 through 10","1485","2329.97","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 12CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113724","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","AETNA [1001]","HB CH AETNA HMO / PPO","1731.51","58.3","","357.55","357.55","357.55","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 12CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113724","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1868.13","62.9","","683.69","683.69","683.69","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 12CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113724","CDM","C1889","HCPCS","0278","RC","","","","both","","","2970.00","2227.50","WELLPOINT [1015]","HB CH WELLPOINT","2313.93","77.91","","1398.31","630.60","5154.05","1 through 10","1320.17","2313.93","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 12CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113724","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2970.00","2227.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2329.97","78.45","","3046.69","1223.29","7219.56","1 through 10","1485","2329.97","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 5CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113723","CDM","C1889","HCPCS","0278","RC","","","","both","","","2370.00","1777.50","AETNA [1001]","HB CH AETNA HMO / PPO","1381.71","58.3","","357.55","357.55","357.55","1 through 10","1053.47","1846.47","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 5CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113723","CDM","C1889","HCPCS","0278","RC","","","","both","","","2370.00","1777.50","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","1490.73","62.9","","683.69","683.69","683.69","1 through 10","1053.47","1846.47","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 5CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113723","CDM","C1889","HCPCS","0278","RC","","","","both","","","2370.00","1777.50","WELLPOINT [1015]","HB CH WELLPOINT","1846.47","77.91","","1398.31","630.60","5154.05","1 through 10","1053.47","1846.47","percent of total billed charges",""
"COIL RUBY EMBOLIZATION 3MM 5CM .02IN FULLY DETACHABLE RESHEATHABLE LG VOLUME COMPLEX STANDARD FRAME PERIPH","SUP-ITM-10113723","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","2370.00","1777.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1859.27","78.45","","3046.69","1223.29","7219.56","1 through 10","1185","1859.27","percent of total billed charges",""
