code_type,code,description,gross_charge,discounted_cash,min_negotiated,max_negotiated,payer_entries
HCPCS,J0129,Abatacept injection,,,44.72,215.97,13
HCPCS,J0130,Abciximab injection,,,1375.29,2556.16,6
HCPCS,J0131,Acetaminophen injection,,,0.19,0.49,6
HCPCS,J0132,Acetylcysteine injection,,,4.26,4.71,2
HCPCS,J0133,Acyclovir injection,,,0.2,0.22,2
HCPCS,J0134,Inj acetaminophen -fresenius,,,0.17,0.19,2
HCPCS,J0135,Adalimumab injection,,,1073.53,3281.33,6
HCPCS,J0136,"Inj, acetaminophen (b braun)",,,0.17,0.19,2
HCPCS,J0137,"Inj, acetaminophen (hikma)",,,0.2,0.25,5
HCPCS,J0138,"Injection, acetaminoph 10 mg",,,0.09,0.44,9
HCPCS,J0153,Adenosine inj 1mg,,,2.58,3.6,6
HCPCS,J0171,Adrenalin epinephrine inject,,,0.21,39.03,6
HCPCS,J0172,"Inj, aducanumab-avwa, 2 mg",,,9.68,44.88,6
HCPCS,J0173,"Inj, epinephrine (belcher)",,,139.47,154.1,2
HCPCS,J0174,"Inj, lecanemab-irmb",,,1.34,5.1,13
HCPCS,J0175,"Inj, donanemab-azbt, 2 mg",,,4.14,7.54,9
HCPCS,J0177,"Inj, aflibercept hd, 1 mg",,,301.18,625.68,9
HCPCS,J0178,Aflibercept injection,,,731.88,3706.29,13
HCPCS,J0179,"Inj, brolucizumab-dbll, 1 mg",,,353.07,1200.46,13
HCPCS,J0180,Agalsidase beta injection,,,227.58,503.0,13
HCPCS,J0184,"Inj, amisulpride, 1 mg",,,9.56,42.41,13
HCPCS,J0185,"Inj., aprepitant, 1 mg",,,1.69,7.95,13
HCPCS,J0190,Inj biperiden lactate/5 mg,,,8.79,10.96,4
HCPCS,J0202,"Injection, alemtuzumab",,,2440.42,6591.64,13
HCPCS,J0205,Alglucerase injection,,,68.04,153.96,6
HCPCS,J0206,Inj allopurinol sodium 1 mg,,,3.81,21.3,13
HCPCS,J0207,Amifostine,,,807.88,1645.81,6
