hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Newton Wellesley Hospital,2026-03-27,3.0.0,Newton Wellesley Hospital,2014 Washington St Newton MA 02462-1607,2075,1992737761,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","AETNA [1001]","HB CH AETNA HMO / PPO","656.19","58.3","","464.71","67.87","1012.10","221","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","656.19","58.3","","293.04","293.04","293.04","11","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","596.54","53","","983.89","983.89","983.89","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","652.81","58","","677.18","677.18","677.18","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","703.46","62.5","","46.58","46.58","46.58","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","821.64","73","","747.15","747.15","747.15","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","500.30","44.45","","1141.67","481.21","1141.67","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","500.30","44.45","","76.54","76.54","76.54","1 through 10","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","both","","","1125.54","844.15","WELLPOINT [1015]","HB CH WELLPOINT","876.91","77.91","","273.64","94.28","1367.51","138","500.3","876.91","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1125.54","844.15","CIGNA [1006]","HB CH CIGNA HMO / PPO","667.45","59.3","","720.78","230.14","2010.94","427","562.77","882.99","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1125.54","844.15","INTERNATIONAL COMMERCIAL [140001]","HB CH CIGNA HMO / PPO","667.45","59.3","","344.45","344.45","344.45","1 through 10","562.77","882.99","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1125.54","844.15","INTERNATIONAL COMMERCIAL [140001]","HB CH UNITED HMO / PPO / INDEMNITY","882.99","78.45","","1120.13","1120.13","1120.13","1 through 10","562.77","882.99","percent of total billed charges",""
"BONE PLATE 3.5X87MM 3 HOLE HD 7 SHAFT LCP SS T SHAPE RT ANGLE","SUP-ITM-10008266","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1125.54","844.15","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","882.99","78.45","","456.17","105.33","1284.66","242","562.77","882.99","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","AETNA [1001]","HB CH AETNA HMO / PPO","527.41","58.3","","464.71","67.87","1012.10","221","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","527.41","58.3","","293.04","293.04","293.04","11","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","479.46","53","","983.89","983.89","983.89","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","524.70","58","","677.18","677.18","677.18","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","565.41","62.5","","46.58","46.58","46.58","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","660.39","73","","747.15","747.15","747.15","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","402.12","44.45","","1141.67","481.21","1141.67","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","402.12","44.45","","76.54","76.54","76.54","1 through 10","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","both","","","904.65","678.49","WELLPOINT [1015]","HB CH WELLPOINT","704.81","77.91","","273.64","94.28","1367.51","138","402.12","704.81","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","904.65","678.49","CIGNA [1006]","HB CH CIGNA HMO / PPO","536.46","59.3","","720.78","230.14","2010.94","427","452.33","709.7","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","904.65","678.49","INTERNATIONAL COMMERCIAL [140001]","HB CH CIGNA HMO / PPO","536.46","59.3","","344.45","344.45","344.45","1 through 10","452.33","709.7","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","904.65","678.49","INTERNATIONAL COMMERCIAL [140001]","HB CH UNITED HMO / PPO / INDEMNITY","709.70","78.45","","1120.13","1120.13","1120.13","1 through 10","452.33","709.7","percent of total billed charges",""
"BONE PLATE 3.5X96MM 3 HOLE HD 7 SHAFT LCP SS OBLIQUE T SHAPE LEFT","SUP-ITM-10008291","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","904.65","678.49","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","709.70","78.45","","456.17","105.33","1284.66","242","452.33","709.7","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","AETNA [1001]","HB CH AETNA HMO / PPO","656.84","58.3","","464.71","67.87","1012.10","221","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","656.84","58.3","","293.04","293.04","293.04","11","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","597.12","53","","983.89","983.89","983.89","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","653.46","58","","677.18","677.18","677.18","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","704.16","62.5","","46.58","46.58","46.58","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","822.45","73","","747.15","747.15","747.15","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","500.80","44.45","","1141.67","481.21","1141.67","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","500.80","44.45","","76.54","76.54","76.54","1 through 10","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","both","","","1126.65","844.99","WELLPOINT [1015]","HB CH WELLPOINT","877.77","77.91","","273.64","94.28","1367.51","138","500.8","877.77","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1126.65","844.99","CIGNA [1006]","HB CH CIGNA HMO / PPO","668.10","59.3","","720.78","230.14","2010.94","427","563.33","883.86","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1126.65","844.99","INTERNATIONAL COMMERCIAL [140001]","HB CH CIGNA HMO / PPO","668.10","59.3","","344.45","344.45","344.45","1 through 10","563.33","883.86","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1126.65","844.99","INTERNATIONAL COMMERCIAL [140001]","HB CH UNITED HMO / PPO / INDEMNITY","883.86","78.45","","1120.13","1120.13","1120.13","1 through 10","563.33","883.86","percent of total billed charges",""
"BONE PLATE 3.5X98MM 7 HOLE LCP SS RECONSTRUCTION","SUP-ITM-10008262","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1126.65","844.99","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","883.86","78.45","","456.17","105.33","1284.66","242","563.33","883.86","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","AETNA [1001]","HB CH AETNA HMO / PPO","517.06","58.3","","464.71","67.87","1012.10","221","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","517.06","58.3","","293.04","293.04","293.04","11","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","470.05","53","","983.89","983.89","983.89","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","514.40","58","","677.18","677.18","677.18","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","554.31","62.5","","46.58","46.58","46.58","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","647.43","73","","747.15","747.15","747.15","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","394.22","44.45","","1141.67","481.21","1141.67","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","394.22","44.45","","76.54","76.54","76.54","1 through 10","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","both","","","886.89","665.17","WELLPOINT [1015]","HB CH WELLPOINT","690.98","77.91","","273.64","94.28","1367.51","138","394.22","690.98","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","886.89","665.17","CIGNA [1006]","HB CH CIGNA HMO / PPO","525.93","59.3","","720.78","230.14","2010.94","427","443.45","695.77","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","886.89","665.17","INTERNATIONAL COMMERCIAL [140001]","HB CH CIGNA HMO / PPO","525.93","59.3","","344.45","344.45","344.45","1 through 10","443.45","695.77","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","886.89","665.17","INTERNATIONAL COMMERCIAL [140001]","HB CH UNITED HMO / PPO / INDEMNITY","695.77","78.45","","1120.13","1120.13","1120.13","1 through 10","443.45","695.77","percent of total billed charges",""
"BONE PLATE 31MM 4 HOLE TUBULAR QUARTER WITH COLLAR TITANIUM CS/1BX/1EA","SUP-ITM-10002102","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","886.89","665.17","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","695.77","78.45","","456.17","105.33","1284.66","242","443.45","695.77","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","AETNA [1001]","HB CH AETNA HMO / PPO","204.49","58.3","","464.71","67.87","1012.10","221","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","204.49","58.3","","293.04","293.04","293.04","11","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","185.90","53","","983.89","983.89","983.89","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","203.44","58","","677.18","677.18","677.18","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","219.23","62.5","","46.58","46.58","46.58","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","256.05","73","","747.15","747.15","747.15","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","155.91","44.45","","1141.67","481.21","1141.67","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","155.91","44.45","","76.54","76.54","76.54","1 through 10","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","both","","","350.76","263.07","WELLPOINT [1015]","HB CH WELLPOINT","273.28","77.91","","273.64","94.28","1367.51","138","155.91","273.28","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","350.76","263.07","CIGNA [1006]","HB CH CIGNA HMO / PPO","208.00","59.3","","720.78","230.14","2010.94","427","175.38","275.17","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","350.76","263.07","INTERNATIONAL COMMERCIAL [140001]","HB CH CIGNA HMO / PPO","208.00","59.3","","344.45","344.45","344.45","1 through 10","175.38","275.17","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","350.76","263.07","INTERNATIONAL COMMERCIAL [140001]","HB CH UNITED HMO / PPO / INDEMNITY","275.17","78.45","","1120.13","1120.13","1120.13","1 through 10","175.38","275.17","percent of total billed charges",""
"BONE PLATE 37MM 3 HOLE TUBULAR ONE THIRD WITH COLLAR TI","SUP-ITM-10001848","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","350.76","263.07","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","275.17","78.45","","456.17","105.33","1284.66","242","175.38","275.17","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","AETNA [1001]","HB CH AETNA HMO / PPO","444.58","58.3","","464.71","67.87","1012.10","221","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","444.58","58.3","","293.04","293.04","293.04","11","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","404.16","53","","983.89","983.89","983.89","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","MGB HEALTH PLAN [150001]","HB NWH MGBHP COMMERCIAL HMO","442.29","58","","677.18","677.18","677.18","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","MGB HEALTH PLAN [150001]","HB NWH MGBHP EMPLOYEE PPO","476.61","62.5","","46.58","46.58","46.58","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","556.68","73","","747.15","747.15","747.15","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","338.96","44.45","","1141.67","481.21","1141.67","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","338.96","44.45","","76.54","76.54","76.54","1 through 10","338.96","594.12","percent of total billed charges",""
"BONE PLATE 3X3.5 52MM HOLE T OBLIQUE LCP STAINLESS RIGHT","SUP-ITM-10008273","CDM","C1713","HCPCS","0278","RC","","","","both","","","762.57","571.93","WELLPOINT [1015]","HB CH WELLPOINT","594.12","77.91","","273.64","94.28","1367.51","138","338.96","594.12","percent of total billed charges",""
